path	type	lang_tree	template	title	bytes
/photo-gallery/category/65-%E2%80%9Cannual-report-2018-19-of-ipc-and-annual-performance-report-2018-19-of-pharmacovigilance-programme-of-india-pvpi-%E2%80%9D-during-the-18-th-governing-body-meeting-of-ipc-held-on-21-st-january,-2020-at-nirman-bhawan,.html	html	en	T3-listing-paginated	Photo Gallery - “Annual Report 2018-19 of IPC and Annual Performance Report 2018-19 of Pharmacovigilance Programme of India (PvPI)” during the 18 th Governing Body Meeting of IPC held on 21 st January, 2020 at Nirman Bhawan, New Delhi - Indian Pharmacopoeia Commission	74458
/photo-gallery/category/65-%EF%BF%BD%EF%BF%BD%EF%BF%BDannual-report-2018-19-of-ipc-and-annual-performance-report-2018-19-of-pharmacovigilance-programme-of-india-pvpi-%EF%BF%BD%EF%BF%BD%EF%BF%BD-during-the-18-th-governing-body-meeting-of-ipc-held-on-21-st-january,-2020-at-nirman-bhawan,.html	html	en	T3-listing-paginated	Photo Gallery - “Annual Report 2018-19 of IPC and Annual Performance Report 2018-19 of Pharmacovigilance Programme of India (PvPI)” during the 18 th Governing Body Meeting of IPC held on 21 st January, 2020 at Nirman Bhawan, New Delhi - Indian Pharmacopoeia Commission	74530
/photo-gallery/category/65-“annual-report-2018-19-of-ipc-and-annual-performance-report-2018-19-of-pharmacovigilance-programme-of-india-pvpi-”-during-the-18-th-governing-body-meeting-of-ipc-held-on-21-st-january,-2020-at-nirman-bhawan,.html	html	en	T3-listing-paginated	Photo Gallery - “Annual Report 2018-19 of IPC and Annual Performance Report 2018-19 of Pharmacovigilance Programme of India (PvPI)” during the 18 th Governing Body Meeting of IPC held on 21 st January, 2020 at Nirman Bhawan, New Delhi - Indian Pharmacopoeia Commission	74458
/photo-gallery/category/66-71st-republic-day-on-january-26,-2020-at-ipc,-ghaziabad.html	html	en	T3-listing-paginated	Photo Gallery - 71st Republic Day on January 26, 2020 at IPC, Ghaziabad - Indian Pharmacopoeia Commission	77294
/photo-gallery/category/67-key-role-of-in-vitro-diagnostic-medical-device-stakeholders-in-mvpi-held-on-22nd-july-2022-at-ipc.html	html	en	T3-listing-paginated	Photo Gallery - Key Role of In-Vitro Diagnostic Medical Device Stakeholders in MVPI held on 22nd July 2022 at IPC - Indian Pharmacopoeia Commission	63142
/photo-gallery/category/68-sh-sudhansh-pant,-secretary-health-family-welfare-visits-ipc.html	html	en	T3-listing-paginated	Photo Gallery - Sh. Sudhansh Pant, Secretary- Health &amp; Family Welfare Visits IPC - Indian Pharmacopoeia Commission	66926
/photo-gallery/category/69-dr-v-k-paul,-member-niti-aayog-visits-on-15th-foundation-day-of-the-ipc.html	html	en	T3-listing-paginated	Photo Gallery - Dr. V. K. Paul, Member-NITI Aayog Visits on 15th Foundation Day of the IPC - Indian Pharmacopoeia Commission	67062
/photo-gallery/category/70-ms-aradhana-patnaik,-joint-secretary-regulations-visits-ipc.html	html	en	T3-listing-paginated	Photo Gallery - Ms. Aradhana Patnaik, Joint Secretary (Regulations) Visits IPC - Indian Pharmacopoeia Commission	66053
/photo-gallery/category/72-release-of-indian-pharmacopoeia-2022-by-hon%E2%80%99ble-union-health-minister.html	html	en	T3-listing-paginated	Photo Gallery - Release of Indian Pharmacopoeia 2022 by Hon’ble Union Health Minister - Indian Pharmacopoeia Commission	65369
/photo-gallery/category/72-release-of-indian-pharmacopoeia-2022-by-hon’ble-union-health-minister.html	html	en	T3-listing-paginated	Photo Gallery - Release of Indian Pharmacopoeia 2022 by Hon’ble Union Health Minister - Indian Pharmacopoeia Commission	65369
/photo-gallery/category/73-ipc-becomes-member-of-pharmacopoeial-discussion-group-pdg.html	html	en	T3-listing-paginated	Photo Gallery - IPC Becomes Member of Pharmacopoeial Discussion Group (PDG) - Indian Pharmacopoeia Commission	65359
/photo-gallery/category/74-3rd-national-pharmacovigilance-week.html	html	en	T3-listing-paginated	Photo Gallery - 3rd National Pharmacovigilance Week - Indian Pharmacopoeia Commission	69265
/photo-gallery/category/75-ipc-organizes-interactive-meet-on-pharmacopoeia-standards-in-baddi.html	html	en	T3-listing-paginated	Photo Gallery - IPC Organizes Interactive Meet on Pharmacopoeia Standards in Baddi - Indian Pharmacopoeia Commission	64599
/photo-gallery/category/76-ipc-organizes-interactive-meet-on-pharmacopoeia-standards-in-haridwar.html	html	en	T3-listing-paginated	Photo Gallery - IPC Organizes Interactive Meet on Pharmacopoeia Standards in Haridwar - Indian Pharmacopoeia Commission	66164
/photo-gallery/category/77-signing-of-mou-between-ipc-and-csir-cimap,-lucknow.html	html	en	T3-listing-paginated	Photo Gallery - Signing of MoU Between IPC and CSIR-CIMAP, Lucknow - Indian Pharmacopoeia Commission	62731
/photo-gallery/category/78-renewal-of-mou-between-ipc-pvpi-and-nabh.html	html	en	T3-listing-paginated	Photo Gallery - Renewal of MoU Between IPC-PvPI and NABH - Indian Pharmacopoeia Commission	62655
/photo-gallery/category/79-signing-of-mou-between-ipc-and-uttar-pradesh-fda.html	html	en	T3-listing-paginated	Photo Gallery - Signing of MoU Between IPC and Uttar Pradesh FDA - Indian Pharmacopoeia Commission	62703
/photo-gallery/category/80-indian-pharmacopoeia-commission-ipc-hosted-the-15th-international-meeting-of-world-pharmacopoeias-imwp.html	html	en	T3-listing-paginated	Photo Gallery - Indian Pharmacopoeia Commission (IPC) hosted the 15th International Meeting of World Pharmacopoeias (IMWP) - Indian Pharmacopoeia Commission	66266
/photo-gallery/category/9-38th-scientific-body-meeting.html	html	en	T3-listing-paginated	Photo Gallery - 38th Scientific Body Meeting held on 15.09.2018 at IPC, Ghaziabad - Indian Pharmacopoeia Commission	69666
/privacy-policy.html	html	en	T2-article-detail	Privacy Policy - Indian Pharmacopoeia Commission	57655
/registration.html	html	en	T5-plain-content	Registration - Indian Pharmacopoeia Commission	61504
/related-website-links.html	html	en	T5-plain-content	Related Website Links - Indian Pharmacopoeia Commission	56236
/related-website-links/websitelinks.html	html	en	T5-plain-content	Related Website Links - Indian Pharmacopoeia Commission	56609
/rti.html	html	en	T2-article-detail	RTI - Indian Pharmacopoeia Commission	55757
/rti/8-category-en/618-manuals-under-rti.html	html	en	T2-article-detail	General infromation - Indian Pharmacopoeia Commission	61486
/rti/8-category-en/619-general-information.html	html	en	T2-article-detail	General Information - Indian Pharmacopoeia Commission	73287
/sections.html	html	en	T9-PvPI-static	Sections - Indian Pharmacopoeia Commission	20446
/services.html	html	en	T9-PvPI-static	Services - Indian Pharmacopoeia Commission	20015
/shop/	html	en	T5-plain-content	Indian Pharmacopoeia Commission	47475
/shop/captcha_code_file.php	html	en	T8-stub-no-joomla-markup		3085
/shop/index.php	html	en	T5-plain-content	Indian Pharmacopoeia Commission	47475
/site-map.html	html	en	T2-article-detail	Site Map - Indian Pharmacopoeia Commission	55273
/tenders.html	html	en	T3-listing-paginated	Tenders - Indian Pharmacopoeia Commission	58137
/tenders/lists.html	html	en	T3-listing-paginated	Tenders - Indian Pharmacopoeia Commission	58425
/terms-conditions.html	html	en	T2-article-detail	Terms &amp; Conditions - Indian Pharmacopoeia Commission	57024
/training-form.html	html	en	T5-plain-content	Training Form - Indian Pharmacopoeia Commission	73509
/~ajeet/ipc/mandates/national-formulary-of-india-nfi/about-iprs/8-category-en/264-protocol-of-ip-prednisone-tablet-for-dissolution-apparatus-calibration.html	html	legacy	T2-article-detail	Protocol of IP Prednisone Tablet for Dissolution Apparatus Calibration - Indian Pharmacopoeia Commission	68258
/~ajeet/ipc/mandates/pvpi/materiovigilance-programme-of-india-mvpi/8-category-en/432-launch-of-materiovigilance-programme-of-india-mvpi.html	html	legacy	T2-article-detail	Launch of Materiovigilance Programme of India (MvPI) - Indian Pharmacopoeia Commission	69936
/~ajeet/ipc/mandates/pvpi/pvpi-updates/8-category-en/413-orders-circulars.html	html	legacy	T2-article-detail	Orders &amp; Circulars - Indian Pharmacopoeia Commission	72793
/~ajeet/ipc/mandates/pvpi/pvpi-updates/8-category-en/416-drug-safety-alerts.html	html	legacy	T2-article-detail	Drugs Safety Alerts for Sensitisation of Healthcare Professionals - Indian Pharmacopoeia Commission	70545
/~ajeet/ipc/mandates/pvpi/pvpi-updates/8-category-en/419-mou-between-ipc,ncc-pvpi-and-nabh.html	html	legacy	T2-article-detail	MoU between IPC,NCC-PvPI and NABH - Indian Pharmacopoeia Commission	69485
/~ajeet/ipc/mandates/pvpi/pvpi-updates/8-category-en/420-adrs-reporting-status-of-amcs.html	html	legacy	T2-article-detail	ADRs Reporting Status of AMCs - Indian Pharmacopoeia Commission	70576
/~ajeet/ipc/mandates/pvpi/pvpi-updates/8-category-en/421-pvpi-newsletters.html	html	legacy	T2-article-detail	PvPI Newsletters - Indian Pharmacopoeia Commission	81294
/~ajeet/ipc/mandates/pvpi/pvpi-updates/8-category-en/422-regulatory-actions.html	html	legacy	T2-article-detail	Regulatory Actions based on PvPI recommendations - Indian Pharmacopoeia Commission	76841
/~ajeet/ipc/mandates/pvpi/pvpi-updates/8-category-en/423-monthly-progress-report-pvpi.html	html	legacy	T2-article-detail	Monthly Progress Report (PvPI) - Indian Pharmacopoeia Commission	68586
/~ajeet/ipc/mandates/pvpi/pvpi-updates/8-category-en/427-pvpi-recommendations-to-regulators.html	html	legacy	T2-article-detail	PvPI recommendations to Regulators - Indian Pharmacopoeia Commission	68625
/~ajeet/ipc/mandates/pvpi/pvpi-updates/8-category-en/428-union-health-minister-inaugurated-the-38th-annual-meeting-of-representatives-of-national-pharmacovigilance-centres-participating-in-the-who-programme-for-international-drug-monitoring.html	html	legacy	T2-article-detail	Union Health Minister inaugurated the 38th Annual Meeting of Representatives of National Pharmacovigilance Centres participating in the WHO Programme for International Drug Monitoring - Indian Pharmacopoeia Commission	72366
/~ajeet/ipc/mandates/pvpi/pvpi-updates/8-category-en/429-pvpi-frequently-asked-questions.html	html	legacy	T2-article-detail	PvPI-Frequently asked questions - Indian Pharmacopoeia Commission	77701
/~ajeet/ipc/mandates/pvpi/pvpi-updates/8-category-en/430-adr-reporting-form-for-consumers-in-hindi-other-vernacular-languages.html	html	legacy	T2-article-detail	ADR Reporting Form for Consumers in Hindi &amp; other Vernacular Languages - Indian Pharmacopoeia Commission	71736
/~ajeet/ipc/mandates/skill-development/8-category-en/218-benefit-of-one-day-awareness-program-on-indian-pharmacopoeia-and-indian-pharmacopoeia-reference-standards.html	html	legacy	T2-article-detail	Benefit of One day awareness program on Indian Pharmacopoeia and Indian Pharmacopoeia Reference Standards - Indian Pharmacopoeia Commission	69856
/~ajeet/ipc/mandates/skill-development/8-category-en/284-training-programme-3.html	html	legacy	T2-article-detail	Training Programme - Indian Pharmacopoeia Commission	84933
/~ajeet/ipc/news-highlights/144-gst-number-for-indian-pharmacopoeia-commission.html	html	legacy	T2-article-detail	GST Number for Indian Pharmacopoeia Commission - Indian Pharmacopoeia Commission	68228
/PvPI/about/Signal Review Panel under PvPI.pdf	pdf				
/PvPI/about/Signal%20Review%20Panel%20under%20PvPI.pdf	pdf				
/PvPI/adr/ADR reporting Form_Kala Azar_28-02-2017.pdf	pdf				
/PvPI/adr/ADR%20reporting%20Form_Kala%20Azar_28-02-2017.pdf	pdf				
/PvPI/adr/ADR.pdf	pdf				
/PvPI/adr/Assamese.pdf	pdf				
/PvPI/adr/August 2017.pdf	pdf				
/PvPI/adr/August%202017.pdf	pdf				
/PvPI/adr/Bengali.pdf	pdf				
/PvPI/adr/December-2016.pdf	pdf				
/PvPI/adr/February 2017.pdf	pdf				
/PvPI/adr/February%202017.pdf	pdf				
/PvPI/adr/Gujarati.pdf	pdf				
/PvPI/adr/Hindi.pdf	pdf				
/PvPI/adr/January 2017.pdf	pdf				
/PvPI/adr/January%202017.pdf	pdf				
/PvPI/adr/July 2017.pdf	pdf				
/PvPI/adr/July%202017.pdf	pdf				
/PvPI/adr/June 2017.pdf	pdf				
/PvPI/adr/June%202017.pdf	pdf				
/PvPI/adr/Kannada.pdf	pdf				
/PvPI/adr/Malayalam.pdf	pdf				
/PvPI/adr/Marathi.pdf	pdf				
/PvPI/adr/March 2017.pdf	pdf				
/PvPI/adr/March%202017.pdf	pdf				
/PvPI/adr/May 2017.pdf	pdf				
/PvPI/adr/May%202017.pdf	pdf				
/PvPI/adr/November-2016.pdf	pdf				
/PvPI/adr/October-2016 .pdf	pdf				
/PvPI/adr/October-2016%20.pdf	pdf				
/PvPI/adr/Oriya.pdf	pdf				
/PvPI/adr/September 2017.pdf	pdf				
/PvPI/adr/September%202017.pdf	pdf				
/PvPI/adr/Serious AEFI Case notification form.pdf	pdf				
/PvPI/adr/Serious%20AEFI%20Case%20notification%20form.pdf	pdf				
/PvPI/adr/Tamil.pdf	pdf				
/PvPI/adr/Telugu.pdf	pdf				
/PvPI/das/Drug Alert (April 2017).pdf	pdf				
/PvPI/das/Drug Alert (April 2018).pdf	pdf				
/PvPI/das/Drug Alert (February 2017).pdf	pdf				
/PvPI/das/Drug Alert (January 2017).pdf	pdf				
/PvPI/das/Drug Alert (June 2017).pdf	pdf				
/PvPI/das/Drug Alert (March 2016).pdf	pdf				
/PvPI/das/Drug Alert (March 2017).pdf	pdf				
/PvPI/das/Drug Alert (March 2018).pdf	pdf				
/PvPI/das/Drug Alert (May 2017).pdf	pdf				
/PvPI/das/Drug Safety Alert (April 2016).pdf	pdf				
/PvPI/das/Drug Safety Alert (August 2016).pdf	pdf				
/PvPI/das/Drug Safety Alert (August 2017).pdf	pdf				
/PvPI/das/Drug Safety Alert (December 2016).pdf	pdf				
/PvPI/das/Drug Safety Alert (December 2017).pdf	pdf				
/PvPI/das/Drug Safety Alert (February 2018).pdf	pdf				
/PvPI/das/Drug Safety Alert (January 2018).pdf	pdf				
/PvPI/das/Drug Safety Alert (July 2016) .pdf	pdf				
/PvPI/das/Drug Safety Alert (July 2017).pdf	pdf				
/PvPI/das/Drug Safety Alert (June 2016) .pdf	pdf				
/PvPI/das/Drug Safety Alert (May 2016).pdf	pdf				
/PvPI/das/Drug Safety Alert (November 2016).pdf	pdf				
/PvPI/das/Drug Safety Alert (September 2017).pdf	pdf				
/PvPI/das/Drug%20Alert%20(April%202017).pdf	pdf				
/PvPI/das/Drug%20Alert%20(April%202018).pdf	pdf				
/PvPI/das/Drug%20Alert%20(February%202017).pdf	pdf				
/PvPI/das/Drug%20Alert%20(January%202017).pdf	pdf				
/PvPI/das/Drug%20Alert%20(June%202017).pdf	pdf				
/PvPI/das/Drug%20Alert%20(March%202016).pdf	pdf				
/PvPI/das/Drug%20Alert%20(March%202017).pdf	pdf				
/PvPI/das/Drug%20Alert%20(March%202018).pdf	pdf				
/PvPI/das/Drug%20Alert%20(May%202017).pdf	pdf				
/PvPI/das/Drug%20Safety%20Alert%20(April%202016).pdf	pdf				
/PvPI/das/Drug%20Safety%20Alert%20(August%202016).pdf	pdf				
/PvPI/das/Drug%20Safety%20Alert%20(August%202017).pdf	pdf				
/PvPI/das/Drug%20Safety%20Alert%20(December%202016).pdf	pdf				
/PvPI/das/Drug%20Safety%20Alert%20(December%202017).pdf	pdf				
/PvPI/das/Drug%20Safety%20Alert%20(February%202018).pdf	pdf				
/PvPI/das/Drug%20Safety%20Alert%20(January%202018).pdf	pdf				
/PvPI/das/Drug%20Safety%20Alert%20(July%202016)%20.pdf	pdf				
/PvPI/das/Drug%20Safety%20Alert%20(July%202017).pdf	pdf				
/PvPI/das/Drug%20Safety%20Alert%20(June%202016)%20.pdf	pdf				
/PvPI/das/Drug%20Safety%20Alert%20(May%202016).pdf	pdf				
/PvPI/das/Drug%20Safety%20Alert%20(November%202016).pdf	pdf				
/PvPI/das/Drug%20Safety%20Alert%20(November%202017).pdf	pdf				
/PvPI/das/Drug%20Safety%20Alert%20(October%202017).pdf	pdf				
/PvPI/das/Drug%20Safety%20Alert%20(September%202017).pdf	pdf				
/PvPI/das/PvPI%20recommendations%20to%20CDSCO%20for%20regulatory%20actions%20.pdf	pdf				
/PvPI/das/Regulatory Pharmacovigilance -Imp Safety label changes to Carbamazepine containing products -Reg.pdf	pdf				
/PvPI/das/Regulatory Pharmacovigilance -Potential signal and Recommendation for the label change of certain medicinal product marketed in India - Reg.pdf	pdf				
/PvPI/das/Regulatory%20Pharmacovigilance%20-Imp%20Safety%20label%20changes%20to%20Carbamazepine%20containing%20products%20-Reg.pdf	pdf				
/PvPI/das/Regulatory%20Pharmacovigilance%20-Potential%20signal%20and%20Recommendation%20for%20the%20label%20change%20of%20certain%20medicinal%20product%20marketed%20in%20India%20-%20Reg.pdf	pdf				
/PvPI/et/calender/Calendar2017.pdf	pdf				
/PvPI/et/calender/Industry%20Training%20Calender.pdf	pdf				
/PvPI/et/sdpbrochure2018.pdf	pdf				
/PvPI/et/training/Cancellation and Refund policy for Skill Development Fee.pdf	pdf				
/PvPI/ne/MOM of 3rd Interactive Session.pdf	pdf				
/PvPI/ne/MOM of 4th Interactive Session.pdf	pdf				
/PvPI/ne/roles.pdf	pdf				
/PvPI/newsletter/Newsletter Vol 1 Issue 1 2011 PDF.pdf	pdf				
/PvPI/newsletter/Newsletter Vol 2 Issue 2 2012 PDF.pdf	pdf				
/PvPI/newsletter/Newsletter Vol 3 Issue 5 2013 PDF.pdf	pdf				
/PvPI/newsletter/Newsletter Vol 3 Issue 6 2013 PDF.pdf	pdf				
/PvPI/newsletter/Newsletter Vol 4 Issue 10 2014 PDF.pdf	pdf				
/PvPI/newsletter/Newsletter Vol 5 Issue 11 2015 PDF.pdf	pdf				
/PvPI/newsletter/Newsletter Vol 5 Issue 12 2015 PDF.pdf	pdf				
/PvPI/newsletter/Newsletter Vol 5 Issue 13 2015 PDF.pdf	pdf				
/PvPI/newsletter/Newsletter Vol 6 Issue 14 2016 PDF.pdf	pdf				
/PvPI/newsletter/Newsletter Vol 6 Issue 15 2016 PDF.pdf	pdf				
/PvPI/newsletter/Newsletter Vol 6 Issue 16 2016 PDF.pdf	pdf				
/PvPI/newsletter/Newsletter Vol 6 Issue 17 2016 PDF.pdf	pdf				
/PvPI/newsletter/Newsletter Vol 7 Issue 18 2017 PDF-min.pdf	pdf				
/PvPI/newsletter/Newsletter Vol 7 Issue 19 2017 PDF.pdf	pdf				
/PvPI/newsletter/Newsletter Vol 7 Issue 20 2017 PDF.pdf	pdf				
/PvPI/newsletter/Newsletter Vol 7 Issue 21 2017 PDF.pdf	pdf				
/PvPI/newsletter/Newsletter%20Vol%201%20Issue%201%202011%20PDF.pdf	pdf				
/PvPI/newsletter/Newsletter%20Vol%202%20Issue%202%202012%20PDF.pdf	pdf				
/PvPI/newsletter/Newsletter%20Vol%203%20Issue%205%202013%20PDF.pdf	pdf				
/PvPI/newsletter/Newsletter%20Vol%203%20Issue%206%202013%20PDF.pdf	pdf				
/PvPI/newsletter/Newsletter%20Vol%204%20Issue%2010%202014%20PDF.pdf	pdf				
/PvPI/newsletter/Newsletter%20Vol%205%20Issue%2011%202015%20PDF.pdf	pdf				
/PvPI/newsletter/Newsletter%20Vol%205%20Issue%2012%202015%20PDF.pdf	pdf				
/PvPI/newsletter/Newsletter%20Vol%205%20Issue%2013%202015%20PDF.pdf	pdf				
/PvPI/newsletter/Newsletter%20Vol%206%20Issue%2014%202016%20PDF.pdf	pdf				
/PvPI/newsletter/Newsletter%20Vol%206%20Issue%2015%202016%20PDF.pdf	pdf				
/PvPI/newsletter/Newsletter%20Vol%206%20Issue%2016%202016%20PDF.pdf	pdf				
/PvPI/newsletter/Newsletter%20Vol%206%20Issue%2017%202016%20PDF.pdf	pdf				
/PvPI/newsletter/Newsletter%20Vol%207%20Issue%2018%202017%20PDF-min.pdf	pdf				
/PvPI/newsletter/Newsletter%20Vol%207%20Issue%2019%202017%20PDF.pdf	pdf				
/PvPI/newsletter/Newsletter%20Vol%207%20Issue%2020%202017%20PDF.pdf	pdf				
/PvPI/newsletter/Newsletter%20Vol%207%20Issue%2021%202017%20PDF.pdf	pdf				
/PvPI/nh/File749.pdf	pdf				
/PvPI/nh/File750.pdf	pdf				
/PvPI/oi/Stakeholder Feedback form.pdf	pdf				
/PvPI/oi/Stakeholder%20Feedback%20form.pdf	pdf				
/PvPI/oi/aefi.pdf	pdf				
/PvPI/oi/trrf.pdf	pdf				
/PvPI/order/Circular for Govt.Non Govt.Corporate Hospital.pdf	pdf				
/PvPI/order/Circular%20for%20Govt.Non%20Govt.Corporate%20Hospital.pdf	pdf				
/PvPI/order/Office Memorandum (Evaluation of PSURs data).pdf	pdf				
/PvPI/order/Office%20Memorandum%20(Evaluation%20of%20PSURs%20data).pdf	pdf				
/PvPI/pub/Annual Performace Report 2017-18.pdf	pdf				
/PvPI/pub/Annual Report 2016-17.pdf	pdf				
/PvPI/pub/Annual%20Performace%20Report%202017-18.pdf	pdf				
/PvPI/pub/Annual%20Report%202016-17.pdf	pdf				
/PvPI/pub/April 2016.pdf	pdf				
/PvPI/pub/April 2017.pdf	pdf				
/PvPI/pub/April%202016.pdf	pdf				
/PvPI/pub/April%202017.pdf	pdf				
/PvPI/pub/August 2016.pdf	pdf				
/PvPI/pub/August 2017.pdf	pdf				
/PvPI/pub/August%202016.pdf	pdf				
/PvPI/pub/August%202017.pdf	pdf				
/PvPI/pub/December 2015.pdf	pdf				
/PvPI/pub/December 2016.pdf	pdf				
/PvPI/pub/December 2017.pdf	pdf				
/PvPI/pub/December%202015.pdf	pdf				
/PvPI/pub/December%202016.pdf	pdf				
/PvPI/pub/December%202017.pdf	pdf				
/PvPI/pub/February 2016.pdf	pdf				
/PvPI/pub/February 2017.pdf	pdf				
/PvPI/pub/February%202016.pdf	pdf				
/PvPI/pub/February%202017.pdf	pdf				
/PvPI/pub/Guidance Document for Marketing Authorization Holders.pdf	pdf				
/PvPI/pub/Guidance Document for spontaneous Adverse Drug Reaction Reporting.pdf	pdf				
/PvPI/pub/Guidance%20Document%20for%20Marketing%20Authorization%20Holders.pdf	pdf				
/PvPI/pub/Guidance%20Document%20for%20spontaneous%20Adverse%20Drug%20Reaction%20Reporting.pdf	pdf				
/PvPI/pub/January 2016.pdf	pdf				
/PvPI/pub/January 2017.pdf	pdf				
/PvPI/pub/January%202016.pdf	pdf				
/PvPI/pub/January%202017.pdf	pdf				
/PvPI/pub/July 2016.pdf	pdf				
/PvPI/pub/July 2017.pdf	pdf				
/PvPI/pub/July%202016.pdf	pdf				
/PvPI/pub/July%202017.pdf	pdf				
/PvPI/pub/June 2017.pdf	pdf				
/PvPI/pub/June%202017.pdf	pdf				
/PvPI/pub/June-2016.pdf	pdf				
/PvPI/pub/March 2016.pdf	pdf				
/PvPI/pub/March 2017.pdf	pdf				
/PvPI/pub/March%202016.pdf	pdf				
/PvPI/pub/March%202017.pdf	pdf				
/PvPI/pub/May 2016.pdf	pdf				
/PvPI/pub/May 2017.pdf	pdf				
/PvPI/pub/May%202016.pdf	pdf				
/PvPI/pub/May%202017.pdf	pdf				
/PvPI/pub/November 2015.pdf	pdf				
/PvPI/pub/November 2016.pdf	pdf				
/PvPI/pub/November 2017.pdf	pdf				
/PvPI/pub/November%202015.pdf	pdf				
/PvPI/pub/November%202016.pdf	pdf				
/PvPI/pub/November%202017.pdf	pdf				
/PvPI/pub/October 2015.pdf	pdf				
/PvPI/pub/October 2016.pdf	pdf				
/PvPI/pub/October 2017.pdf	pdf				
/PvPI/pub/October%202015.pdf	pdf				
/PvPI/pub/October%202016.pdf	pdf				
/PvPI/pub/October%202017.pdf	pdf				
/PvPI/pub/Pharmacovigilance Programme of India Annual performance Report 2014-2015.pdf	pdf				
/PvPI/pub/Pharmacovigilance Programme of India Annual performance Report 2015-2016.pdf	pdf				
/PvPI/pub/Pharmacovigilance%20Programme%20of%20India%20Annual%20performance%20Report%202014-2015.pdf	pdf				
/PvPI/pub/Pharmacovigilance%20Programme%20of%20India%20Annual%20performance%20Report%202015-2016.pdf	pdf				
/PvPI/pub/September 2015.pdf	pdf				
/PvPI/pub/September 2016.pdf	pdf				
/PvPI/pub/September 2017.pdf	pdf				
/PvPI/pub/September%202015.pdf	pdf				
/PvPI/pub/September%202016.pdf	pdf				
/PvPI/pub/September%202017.pdf	pdf				
/images/000273114.pdf	pdf				
/images/01.04.2021_Final_Tender_Document_for_13_Reference_Substances_1.pdf	pdf				
/images/01.04.2021_Final_Tender_Document_for_202_Impurity_Procurement.pdf	pdf				
/images/01.08.2024_Copper_Sulphate_Ver_2.pdf	pdf				
/images/05.01.2023_Dasatinib_Tablets_version_2.0.pdf	pdf				
/images/05.01.2023_Dasatinib_version_2.0.pdf	pdf				
/images/05.01.2023_Ibuprofen_Oral_Suspension_version_2.0.pdf	pdf				
/images/05.01.2023_Pimobendan_Capsules_version_2.0.pdf	pdf				
/images/05.01.2023_Pimobendan_version_2.0.pdf	pdf				
/images/1._Clarification_on_Alternative_Methods_Dated_February_26_2021.pdf	pdf				
/images/1._Extraction_and_purification_techniques_of_phytoconstituents_20102022.pdf	pdf				
/images/1._IPC_Update_Feb_4_2022.pdf	pdf				
/images/10._Draft_for_General_Chapter_on_HPTLC_-_19082021.pdf	pdf				
/images/12._IPC_Update_Oct_9_2024.pdf	pdf				
/images/172_IMPURITY.pdf	pdf				
/images/1_ICH_ICSR_Implementation_Guide_v5_02.pdf	pdf				
/images/2-4-7-Chloroquinolin-4yl_aminopentylaminoethanol_HCQS_Impurity_.pdf	pdf				
/images/2-Ethylhexanoic_acid_IMPE015.pdf	pdf				
/images/2-Methyl-5-nitroimidazole.pdf	pdf				
/images/2-aminophenol_Mesalazine_Impurity_C.pdf	pdf				
/images/2.1.7_Balances_used_in_Analytical_Procedures__V2__30.12.2024.pdf	pdf				
/images/2.3.18_Sulphated_Ash_Ver._1_08.10.2024.pdf	pdf				
/images/2.4.1._Appearance_of_Solution_Ver._1_08.10.2024.pdf	pdf				
/images/2.4.24._pH_Values_V1_Web.pdf	pdf				
/images/2.4.30._Total_Organic_Carbon_V1_Web.pdf	pdf				
/images/2.4.32._Capillary_Electrophoresis_ver_1.0.pdf	pdf				
/images/2.4.48._Powder_Flow_V1_Web.pdf	pdf				
/images/2.4.49_Powder_Fineness_V1_Web.pdf	pdf				
/images/2.5.1._Disintegration_Test_V2_30.12.2024.pdf	pdf				
/images/2.5.1._Disintegration_Ver._1_08.10.2024.pdf	pdf				
/images/2.5.2_Dissolution_Ver._1_08.10.2024.pdf	pdf				
/images/2.5.4._i_Uniformity_of_Dosage_Units_Ver._1_08.10.2024.pdf	pdf				
/images/2.5.4.i_Uniformity_of_Dosage_Units_Ver._2_08.11.2024.pdf	pdf				
/images/2.NPW_AGENDA_-_17.9.2024.pdf	pdf				
/images/2._IPC_Update_June_23_2022.pdf	pdf				
/images/2._Notice_on_Use_of_Authentic_IP_Dated_January_10_2022.pdf	pdf				
/images/2023-10_PDG_Fall_Meeting_-_Meeting_Highlights_Final.pdf	pdf				
/images/2024-10_PDG_Fall_Meeting_-_Meeting_Highlights_final_clean_1.pdf	pdf				
/images/24-butylphenylpropionic_acid_IMPB030.pdf	pdf				
/images/24.1.25_Fresh_Frozen_Plasma_FFP_apheresis.pdf	pdf				
/images/29.08.2025_Phytopharmaceutical-Drugs-General-Guidance-for-Development.pdf	pdf				
/images/3-Keto_Fusidic_acid.pdf	pdf				
/images/3-O-DESACYL-4-MONOPHOSPHORYL_LIPID_A_draft_monograph_dated_22.07.2024.pdf	pdf				
/images/3._Notice_on_Use_of_Authentic_IPRS_Dated_February_4_2022.PDF	pdf				
/images/387MDMCs_Detail_IT.pdf	pdf				
/images/387MDMCs_Details_.pdf	pdf				
/images/39th_SB_Meeting_MOM.pdf	pdf				
/images/4-Hydroxycoumarin_Warfarin_Impurity_B.pdf	pdf				
/images/4._Clarification_on_General_Chapters_of_IP_2022_Dated_October_27_2022.pdf	pdf				
/images/44_Derecognition_MDMC_Centre_Upload_Website.pdf	pdf				
